mountville, pa;40.0392642 -76.4307964
moxee city, wa;46.5537388 -120.3831161
mt airy, ga;36.4993297 -80.6071609
mt airy, md;39.3762145 -77.154704
mt airy, nc;36.4993297 -80.6071609
mt. baldy, ca;34.266564 -117.625781
mt. berry, ga;44.0577113 -110.7966027
mt carmel, il;38.4108801 -87.7614174
mt dora, fl;28.8187467 -81.6458572
mt. holly, nc;35.2981943 -81.0159081
mt morris, il;42.0503062 -89.4312201
mt. palmer, ak;47.3148383 -121.8916855
mt. pleasant, ia;40.9636952 -91.5580726
mt. pleasant, tn;36.169545 -82.9068215
mt pleasant, tx;33.1570582 -94.9694007
mt san jacinto, ca;33.7499375 -116.7179852
mt. torbet, ak;35.3567402 -85.6283051
mt. vernon, ar;35.2264728 -92.1240374
mt vernon, il;38.3172715 -88.9031201
mt. waialeale, hi;22.0700655 -159.4979006
mt. wilson, ca;36.737459 -118.959052
mulberry, fl;27.8953038 -81.9734172
muleshoe, tx;34.2264676 -102.7238264
mulino, or;45.2215112 -122.5820333
mullan, id;47.4702078 -115.8018253
muncie, in;40.1936683 -85.3865114
muncie valley, pa;40.3175783 -78.9451746
mundelein, il;42.263079 -88.0039653
munford, al;33.54595 -85.9393916
munson, fl;30.8576858 -86.8730163
munster, in;41.5644798 -87.5125412
murfreesboro, tn;35.845999 -86.3920452
murphy, id;43.2169179 -116.5511226
murphy, nc;35.0875836 -84.0346315
murphysboro, il;37.7644952 -89.3350888
murray, ky;36.6103334 -88.314761
murrieta, ca;33.5777524 -117.1884542
muscle shoals, al;34.7451786 -87.6686733
muskegon, mi;43.2341813 -86.2483921
muskogee, ok;35.7478769 -95.3696909
myersville, md;39.5051006 -77.5663774
mylo, nd;48.6352785 -99.6187555
myrtlewood, al;32.2504214 -87.9497371
myton, ut;40.1944043 -110.0618168
n bonneville, wa;45.6373393 -121.9711934
n. cordova, ak;60.5439444 -145.7589103
n fort myers, fl;26.7107495 -81.8130105
n. haverhill, nh;44.0903425 -72.0264783
n. little rock, ar;34.769536 -92.2670941
n. manitou isl., mi;44.25029 -85.50033
n. myrtle beach, sc;33.8278405 -78.6800323
n. palm springs, ca;33.9227924 -116.5430685
n. stonington, ct;41.4409323 -71.8811827
n topsail beach, nc;34.4901665 -77.43163
n. winter park, co;39.9180425 -105.7855635
naches, wa;46.730958 -120.699516
nacogdoches, tx;31.6035129 -94.6554874
nageezi, nm;36.2667656 -107.745577
naknek, ak;58.791139 -156.8947347
nampa, id;43.5737361 -116.5596313
nantucket, ma;41.2657181 -70.0683144
napa, ca;38.442011 -122.23832
naples, fl;26.1421976 -81.7942944
naples, id;48.5710447 -116.3924173
naples, ny;42.6160647 -77.4030253
napoleon, nd;33.3240049 -85.359116
nappanee, in;41.4427856 -86.0013699
narrows, va;37.3315103 -80.8111867
nashville, ar;33.9456692 -93.847129
nashville, tn;36.1622296 -86.7743531
naubinway, mi;46.0945904 -85.4470425
navarre, fl;30.4019789 -86.8700821
navasota, tx;30.3874135 -96.0875066
naylor, mo;36.5753359 -90.6040037
n.battle moun., nv;39.47492 -118.777004
neah bay, wa;48.365339 -124.615534
near bornite, ak;67.05917 -156.94278
near captiva, fl;26.612119 -81.680315
near challis, id;42.842842 -112.405344
near commerce, ga;29.6851296 -95.5341839
near dillingham, ak;59.03972 -158.4575
near dove creek, co;39.326208 -106.655646
near elk river, id;47.688126 -116.792981
near fairbanks, ak;29.870387 -95.515616
near green bay, wi;44.545953 -88.05852
near holden, ut;44.9798283 -93.2833945
near irwin, id;43.386149 -111.25273
near isleton, ca;38.439409 -121.378503
near kalispell, mt;48.332986 -114.237662
near klawock, ak;55.55222 -133.09583
near kotzebue, ak;64.87879 -147.800008
near lakeland, fl;28.209854 -82.702399
near largo, md;38.78028 -76.766978
near las vegas, nv;36.174929 -115.324412
near los banos, ca;34.854082 -118.18611
near mcallen, tx;26.272702 -98.181698
near mt. shasta, ca;41.303618 -122.30383
near myakka cit, fl;27.352786 -82.163561
near naples, fl;26.612119 -81.680315
near nome, ak;64.87879 -147.800008
near nondalton, ak;59.97361 -154.84583
near pala, ca;33.289 -117.169179
near paris, ar;34.644891 -93.333222
near randle, wa;47.616139 -122.656698
near rialto, ca;39.3149525 -84.4690175
near ringling, mt;46.2716 -110.80715
near salida, co;39.326208 -106.655646
near savannah, ga;32.074679 -81.088261
near savoonga, ak;64.87879 -147.800008
near shafter, nv;40.854654 -114.444753
near sonoma, ca;38.598266 -122.814195
near south bay, fl;27.055642 -80.132886
near sterling c, tx;31.838868 -100.996266
near tanana, ak;64.87879 -147.800008
near texarkana, ar;33.44179 -94.03769
near westbay, fl;30.198325 -85.790694
near woodruff, wi;43.03082 -89.150055
nebraska city, ne;40.676526 -95.858694
nederland, co;39.96138 -105.51083
needles, ca;34.8480597 -114.6141316
needville, tx;29.3994101 -95.8377297
neelyville, mo;36.5617243 -90.5062226
neguanee, mi;46.4991 -87.6118
neilton, wa;47.4122064 -123.8818561
neligh, ne;42.1286177 -98.0297887
neosho, mo;36.850586 -94.3877837
nephi, ut;39.7102336 -111.8363216
nera kenai, ak;64.87879 -147.800008
neshanic, nj;40.4978818 -74.7198831
nesquehoning, pa;40.864534 -75.8110277
ness city, ks;38.4527935 -99.9065136
netarts, or;45.434817 -123.945764
new albany, ms;34.4942683 -89.0078418
new baden, il;38.5349571 -89.7007595
new bedford, ma;41.6362152 -70.934205
new berlin, il;39.7253276 -89.9106632
new bern, nc;35.1084931 -77.0441143
new blaine, ar;35.2895304 -93.4201836
new braunfels, tx;29.7028266 -98.1257348
new brighton, mn;45.0628999 -93.2060969
new castle, co;41.0036719 -80.3470091
new castle, de;39.6159851 -75.662956
new castle, in;39.9289351 -85.3702477
new castle, ny;43.075854 -76.866832
new castle, va;41.0036719 -80.3470091
new cumberland, pa;40.2323122 -76.8846956
new dover, oh;40.246727 -83.3046411
new gloucester, me;43.963168 -70.282974
new hampton, ia;43.0591412 -92.3176768
new hartford, ny;43.073653 -75.287933
new haven, ct;41.3082138 -72.9250518
new haven, mi;43.0936376 -84.1533058
new hope, fl;30.3585298 -85.0654725
new hudson, mi;42.511726 -83.6156648
new iberia, la;30.0071735 -91.8136514
new lebanon, in;42.0989143 -88.6031441
new lisbon, ny;42.5878535 -75.1840544
new madrid, mo;36.5749606 -89.6780945
new manchester, wv;40.5314547 -80.5800712
new milford, ct;41.5867418 -73.4117654
new orleans, la;29.9499323 -90.0701156
new oxford, pa;39.8638759 -77.0558481
new paltz, ny;41.7464972 -74.0844894
new philadelphi, oh;40.642609 -81.35361
new port richey, fl;28.246678 -82.7179825
new prague, mn;44.5433331 -93.5760445
new richmond, wi;45.1230213 -92.5365865
new ringgold, pa;40.6860663 -75.9990871
new river, az;33.6271024 -112.2418048
new salem, ma;42.5042551 -72.3320289
new smyrna bch, fl;29.0258191 -80.9269984
new vienna, ia;42.5480503 -91.1143005
new windsor, md;39.5420455 -77.1080376
new york city, ny;40.7308619 -73.9871558
new york mills, mn;46.5180469 -95.3763155
new york, ny;40.7308619 -73.9871558
newark, in;40.735657 -74.1723667
newark, nj;40.735657 -74.1723667
newark, tx;40.735657 -74.1723667
newberry, fl;29.6463535 -82.6065023
newburg, pa;40.8353409 -78.6769722
newburgh, ny;41.5034271 -74.0104179
newbury, ma;42.7961518 -70.8610435
newcastle, ok;35.2472869 -97.59976
newcastle, wy;43.8547 -104.204941
newcomb, ny;43.969592 -74.164925
newell, sd;44.714708 -103.420744
newellton, la;32.0726546 -91.2409459
newfield, nj;39.5465044 -75.0248964
newfolden, mn;48.3558564 -96.3296493
newhall, ca;34.3798765 -118.5291917
newland, nc;36.059029 -81.930337
newman lake, wa;47.7768431 -117.0949268
newnan, ga;33.3806716 -84.7996573
newport, ar;35.6048018 -91.2817951
newport beach, ca;33.640302 -117.769442
newport news, va;37.0228246 -76.4518667
newport, ri;41.4899827 -71.3137707
newport, tn;35.9670412 -83.1876578
newsmyrna beach, fl;29.287656 -81.056311
newton, ia;41.6996927 -93.0537592
newton, wi;43.993883 -87.7264746
newton, wv;38.591485 -81.1787252
newtown, oh;39.1245048 -84.361606
newville, al;31.4215482 -85.3373084
nez perce, id;46.3959861 -116.8072307
niagara falls, ny;43.1030928 -79.0302618
niceville, fl;30.5168639 -86.482172
nickerson, ks;46.4107776 -92.4993613
nightmute, ak;60.4794444 -164.7238889
nikiski, ak;60.721058 -151.2462061
niles, mi;41.8297694 -86.2541768
niles, oh;41.1828353 -80.765358
nimitz hill, gu;13.4626472 144.7305811
ninilchik, ak;60.0817615 -151.368209
nixa, mo;37.0433863 -93.294353
nixon, nv;39.8318537 -119.3579527
no. hampton, nh;42.9304376 -70.824896
noble, ok;36.4129621 -97.2681939
noblesville, in;40.0455918 -86.0085955
nogales, az;31.3402134 -110.9360818
nokesville, va;38.6984987 -77.5800445
noman's land, ma;41.2571734 -70.8168599
nome, ak;64.4989922 -165.3987994
nondalton, ak;59.9736111 -154.8458333
norco, ca;33.752886 -116.055617
norco, la;29.9990924 -90.4123042
nordland, wa;48.0509255 -122.6909961
norfolk, ma;42.1538607 -71.1828015
norfolk, ne;42.019977 -97.442989
norfolk, va;36.8889933 -76.2481624
normalville, pa;39.9986855 -79.4480915
norman, ok;35.2225717 -97.4394816
norman park, ga;31.246179 -83.654904
normangee, tx;31.0297095 -96.1169986
norris, tn;36.1956343 -84.067974
north adams, ma;42.700915 -73.1087148
north andover, ma;42.6839894 -71.1127065
north bend, or;43.406505 -124.224273
north bend, wa;47.4931725 -121.78783
north benton, oh;40.9850583 -81.0125925
north bergen, nj;40.8042674 -74.012084
north branch, mn;45.5113515 -92.9802176
north captiva, fl;26.5220228 -82.1892614
north conway, nh;44.0536805 -71.1284041
north dansville, ny;42.5611258 -77.6961817
north freedom, wi;43.4597056 -89.868458
north hampton, nh;42.9725895 -70.8297757
north hudson, ny;43.952788 -73.728561
north kansas ci, mo;39.256357 -94.544221
north las vegas, nv;36.2008371 -115.1120958
north lima, oh;40.9483929 -80.6589633
north little ro, ar;33.462325 -91.833016
north loup, ne;41.4952891 -98.773137
north muskegon, mi;43.256125 -86.26756
north plains, or;45.5973123 -122.9936261
north platte, ne;41.1238873 -100.7654232
north salem, ny;41.3348169 -73.5712374
north vernon, in;39.0047583 -85.6250129
northampton, ma;42.3190227 -72.6306344
northampton, pa;40.7451356 -75.3289302
northfield, nh;43.433476 -71.592407
northford, ct;41.3937084 -72.7912096
northport, wa;48.915582 -117.7826223
northville, mi;42.4310806 -83.4832262
northwood, nd;47.7341547 -97.5667543
norton, ks;39.7944702 -99.9100033
norton shores, mi;43.1689044 -86.2639461
norton, va;36.9336934 -82.6298965
norwalk, oh;41.2425531 -82.6157331
norwalk, wi;41.1175966 -73.4078968
norwich, oh;39.9850718 -81.7915186
norwich, vt;43.71355 -72.307892
notrees, tx;31.9171709 -102.7556773
novato, ca;38.1061979 -122.5681191
nr jackpot, nv;41.98324 -114.67476
nr lihue arpt, hi;21.96274 -159.37569
nr. orangeville, fl;28.75054 -82.5001
nucla, co;38.2694347 -108.5478691
nuevo, ca;33.80644 -117.13731
nuiqsut, ak;70.2184286 -150.9914247
nulato, ak;64.7194444 -158.1030556
numidia, pa;40.8806424 -76.40217
nunapitchuk, ak;60.8969444 -162.4594444
nunica, mi;43.0797424 -86.0672715
nw.of abingdon, va;36.740217 -82.026738
nyac, ak;61.0035946 -159.9429481
nyssa, or;43.8768289 -116.9948804
oak creek, wi;42.8858503 -87.8631362
oak grove, al;34.6573046 -85.6294116
oak grove, mo;32.6306626 -108.3442402
oak grove, pa;41.0078644 -76.7191263
oak grove, wi;43.3861056 -88.7456598
oak harbor, wa;48.2931559 -122.6432245
oakdale, ca;37.839643 -120.698578
oakdale, wi;43.9596878 -90.3817982
oakes, nd;46.138579 -98.090379
oakland, ca;37.786027 -122.223779
oakland, md;39.4078746 -79.4067117
oakley, id;42.193954 -113.872032
oakley, ut;40.724311 -111.24561
oakridge, la;30.054918 -89.964604
oakridge, or;43.7466899 -122.4597412
oaktown, in;38.8711562 -87.4414083
oakwood, va;39.7253369 -84.1741059
oberlin, oh;41.2939386 -82.2173786
o'brien, fl;30.0382835 -82.9401286
ocala, fl;29.1871986 -82.1400923
ocean city, md;38.3348728 -75.0847659
ocean shores, wa;46.973703 -124.156277
ocean springs, ms;30.4112904 -88.8279165
oceano, ca;35.0988648 -120.6123931
oceanside, ca;33.1958696 -117.3794834
ochopee, fl;25.9014871 -81.3034103
ocklawaha, fl;29.0427592 -81.9292505
oconomowoc, wi;43.1116731 -88.4992659
oconto falls, wi;44.8738804 -88.1428798
oconto, ne;44.9988053 -88.2480072
ocotillo, ca;32.7416435 -116.0091838
ocotillo wells, ca;33.1445371 -116.1347031
odell, il;41.003643 -88.5253364
odell, or;45.6258186 -121.5408684
odessa, de;39.45733 -75.66132
odessa, fl;28.183222 -82.5540279
odessa, tx;31.765163 -102.354346
offerman, ga;31.40966 -82.111785
ogden, ia;42.0391482 -94.0277328
ogden, ut;41.2230048 -111.9738429
oildale, ca;35.4285071 -119.0239928
ojai, ca;34.4480495 -119.242889
okeechobee, fl;27.3923408 -80.8873655
okeelanta, fl;26.6097914 -80.7114479
oklahoma city, ok;35.4729886 -97.5170536
oklawaha, fl;26.7056222 -80.0797169
okmulgee, ok;35.6677078 -95.9690122
ola, id;44.241764 -116.273214
olancha, ca;36.270251 -117.9997188
olathe, ks;38.8838856 -94.81887
old forge, pa;41.3711906 -75.7349144
old lyme, ct;41.3159315 -72.3289715
oldmar, fl;28.75054 -82.5001
oldtown, md;39.5414805 -78.6114037
olive branch, ms;34.9617605 -89.8295315
oliver springs, tn;36.0446642 -84.3443593
olla, la;31.9029424 -92.2431938
olney, il;38.7296538 -88.0846891
olton, tx;38.8906038 -90.1842764
olustee, ok;34.548684 -99.422311
olympia, wa;47.0450197 -122.8948725
omaha, ar;36.4522883 -93.188513
omaha, ne;41.2587317 -95.9378732
omega, ok;35.8703193 -98.1978417
ona, wv;38.4248088 -82.2132003
onalaska, wa;46.5751062 -122.7181719
onamia, mn;46.0705151 -93.6677455
onancock, va;37.7118 -75.7491015
onego, wv;38.8478894 -79.4219921
oneida, tn;36.4981341 -84.5127162
oneonta, ny;42.453492 -75.0629531
ontario, ca;34.839964 -115.967051
ontario, or;44.0265525 -116.9629378
opa locka, fl;25.8967339 -80.2594964
opa-locka, fl;25.8967339 -80.2594964
opelika, al;32.72667 -85.392493
opelousas, la;30.5335302 -92.081509
opheim, mt;48.857088 -106.407904
oppella, ar;34.651466 -92.982245
orange grove, tx;27.9566843 -97.9369447
orange, ma;42.5903646 -72.3098068
orange, tx;30.0929879 -93.7365549
orange, va;38.2490349 -78.013983
orangeburg, sc;33.4918203 -80.8556476
orchards, wa;45.6878215 -122.5268472
ord, ne;41.9779849 -87.9093214
orderville, ut;37.2759851 -112.6386893
oregon city, or;45.3573429 -122.6067583
oregon, il;42.0147513 -89.3323279
orem, ut;40.2971825 -111.694943
orinda, ca;37.8771476 -122.1796888
orland, ca;39.7471106 -122.1911356
orlando, fl;28.5421097 -81.3790388
orleans, in;38.66172 -86.45166
orleans, ne;40.129177 -99.45538
ormand beach, fl;39.995015 -74.071745
ormond beach, fl;29.2854132 -81.0557921
oro valley, az;32.3909071 -110.966488
orovado, nv;41.5699 -117.78542
orr, mn;48.053527 -92.831002
osage beach, mo;38.1259916 -92.6723254
osage, wy;38.6736049 -95.7367738
osawatomie, ks;38.4970321 -94.9508229
osborne, ks;39.3351558 -98.7933509
osceola, ar;35.7050778 -89.969532
osceola, wi;45.3205848 -92.7045526
oscoda, mi;44.6789109 -84.1467693
oshkosh, wi;44.0206919 -88.5408574
oshtemo townshp, mi;42.281136 -85.745398
oskaloosa, ia;41.2963365 -92.6449612
oswego, il;41.6789932 -88.3550216
oswego, ny;43.4112973 -76.1279841
ottawa, il;41.3516628 -88.845436
ottawa, ks;39.1273653 -97.6568094
ottawa, oh;41.5421375 -83.213342
ottumwa, ia;41.0200145 -92.4112963
ouzinkie, ak;57.9236111 -152.5022222
overgaard, az;34.3908717 -110.5531791
overisel, mi;42.7283593 -86.0097593
overland park, ks;38.9742502 -94.6851702
overton, nv;36.5407344 -114.4429886
ovid, co;42.6764593 -76.8230111
ovilla, tx;32.5265264 -96.8863898
owasso, ok;36.2661536 -95.8549456
owls head, ny;44.7436591 -74.159044
owosso, mi;42.9978049 -84.1766359
oxbow, or;44.9749615 -116.8604147
oxford, ia;41.7233444 -91.7904526
oxford, ma;42.1167621 -71.8647941
oxford, ms;34.3664127 -89.5187664
oxford, ne;40.248342 -99.633445
oxford, oh;39.5103048 -84.7420519
oxnard, ca;34.1976308 -119.1803818
ozark, al;31.4584764 -85.6405865
ozark, mo;36.6467816 -92.4575198
ozona, tx;30.7098905 -101.2011254
pacific grove, ca;36.6174432 -121.9155906
pacifica, ca;37.616774 -122.480015
pacoima, ca;34.2625025 -118.427027
paducah, ky;37.0833893 -88.6000478
page, az;36.9148305 -111.4572942
pageland, sc;34.7728831 -80.3921893
pagosa springs, co;37.2695661 -107.0108163
pahala, hi;19.2024436 -155.4773466
pahokee, fl;26.8200607 -80.6653351
pahrump, nv;36.2083012 -115.9839128
paige, tx;38.0726342 -77.4188705
painesville, oh;41.7244885 -81.245657
paint rock, tx;31.508491 -99.9200779
paintsville, ky;37.8145384 -82.8071054
palatine, ny;42.9493233 -74.5534138
palatka, fl;29.6487882 -81.6372111
palestine, ar;36.4325635 -91.0065138
palestine, tx;31.7621153 -95.6307891
palm bay, fl;28.0331886 -80.6429695
palm bch garden, fl;26.8418256 -80.1359069
palm city, fl;27.1713925 -80.2842217
palm coast, fl;29.5541432 -81.2207673
palm springs, ca;33.7721795 -116.4952977
palmdale, ca;34.5793131 -118.1171108
palmer, ak;61.5995703 -149.1110902
palmer township, pa;40.6712203 -75.2634581
palmyra, ny;43.0623754 -77.2347245
palmyra, wi;42.893937 -88.59712
palo alto, ca;37.4455862 -122.1619289
palo pinto, tx;32.7215726 -98.2814881
palo verde, az;33.3487145 -112.6774657
palos verde est, ca;33.727492 -118.329635
palos verdes, ca;33.784084 -118.354874
palouse, wa;46.9101058 -117.0753058
pampa, tx;35.5361559 -100.9598709
panaca, nv;37.79052 -114.3894336
panacea, fl;30.0374268 -84.3876768
panama city bch, fl;30.1765914 -85.8054879
panama city, fl;30.1600827 -85.6545729
panamint spring, ca;36.1182827 -117.0953327
panhandle, tx;35.3454847 -101.3804082
panoche, ca;36.5968992 -120.8335144
paoli, in;38.5561663 -86.468321
paonia, co;38.8683205 -107.5920018
papillion, ne;41.1544433 -96.0422378
paradise, ca;39.723898 -121.572986
paradise, tx;33.150118 -97.6872521
paradise valley, az;33.5428006 -111.9556001
pardeeville, wi;43.5377608 -89.3001174
paris, il;39.611146 -87.6961374
paris, oh;40.7976442 -81.1649946
paris, tx;33.6617962 -95.555513
park city, ut;40.6460635 -111.4979741
park rapids, mn;46.9221813 -95.0586322
park valley, ut;41.8175377 -113.3285309
parker, az;34.1498408 -114.2889608
parker, co;39.5184514 -104.7612638
parker, fl;30.1310353 -85.6032595
parker, ks;39.5184514 -104.7612638
parkersburg, wv;39.2699565 -81.5506916
parkin, ar;35.2634208 -90.5712172
parkland, fl;26.3100794 -80.23727
parkton, md;39.6409378 -76.6591376
parowan, ut;37.8421975 -112.8279996
pasadena, tx;34.1476452 -118.1444779
pascagoula, ms;30.3646795 -88.5585995
pasco, wa;46.2306739 -119.0921006
paso robles, ca;35.6267654 -120.6912456
pass-a-grille, fl;28.75054 -82.5001
patos island, wa;48.7852022 -122.9576788
patterson, ca;37.4716 -121.12966
patterson, la;29.6932642 -91.3020502
pauls valley, ok;34.7400809 -97.2222451
paw paw, mi;42.2178171 -85.8911246
pawnee city, ne;40.108334 -96.154451
pawnee, ok;36.3151645 -96.7200995
paxton, il;40.4603125 -88.0953201
payson, az;34.2308684 -111.3251355
payson city, ut;40.0443989 -111.7321518
pea ridge, ar;36.4539626 -94.1152041
peach bottom, pa;39.7509382 -76.2257884
peach springs, az;35.5253105 -113.4415829
peachtree city, ga;33.4045433 -84.5633589
pearblossom, ca;34.506383 -117.9097881
pearcy, ar;34.4287024 -93.2899078
pearland, tx;29.5639758 -95.2864299
pecos, nm;35.5741265 -105.6744719
pecos, tx;31.4244877 -103.4934683
pedro, fl;28.981648 -82.1198117
peetz, co;40.9627642 -103.1124241
pekin, il;40.5721875 -89.6230296
pelham, al;33.285669 -86.8099884
pelican, ak;57.96083 -136.2275
pell city, al;33.5862149 -86.2860888
pellston, mi;45.552789 -84.783936
pemberton, mn;44.007674 -93.783274
pembroke, ky;36.775878 -87.3555622
pembroke park, fl;25.9878691 -80.1747687
pembroke pines, fl;26.0232203 -80.3412391
pembroke, va;37.3196202 -80.6390886
penasco, nm;36.1694698 -105.686404
pence springs, wv;37.6781762 -80.7250808
pendleton, or;45.672075 -118.7885967
penn valley, ca;39.1948165 -121.1926464
penn yan, ny;42.6603037 -77.0540989
pennington, nj;40.3284403 -74.790718
penobscot, me;45.2930166 -68.5957766
pensacola, fl;30.421309 -87.2169149
